Node,Quantity (MW),Price ($/MWh)
1,94.16775489703667,9.456642429010389
2,84.07835258663988,23.028141616494427
13,229.8141637368157,17.86309730471857
14,168.15670517327976,17.156199392874672
15,274.6559517830236,31.425998666246528
16,86.32044198895028,14.431901833439408
18,289.2295328980412,12.480642332635574
19,158.067302862883,18.41718651927749
20,112.10447011551985,16.28230900820933
3,155.8252134605726,2.706152762462543
4,65.02059266700151,9.316853941998763
5,61.65745856353592,22.383891524505675
6,118.83073832245104,13.500875917881531
7,108.74133601205423,23.78273839427253
8,147.9779005524862,2.571324573192475
9,151.3410346559518,3.202554093925265
10,168.15670517327976,23.93526213584572
