Start time UTC,wind power,day,hour,month
2023-01-01 00:00:00+00:00,3558.065,1.0,0.0,1.0
2023-01-01 01:00:00+00:00,3635.2399995,1.0,1.0,1.0
2023-01-01 02:00:00+00:00,3627.525,1.0,2.0,1.0
2023-01-01 03:00:00+00:00,3503.089999,1.0,3.0,1.0
2023-01-01 04:00:00+00:00,3352.5449985,1.0,4.0,1.0
2023-01-01 05:00:00+00:00,3392.4799995000003,1.0,5.0,1.0
2023-01-01 06:00:00+00:00,3234.8249994999996,1.0,6.0,1.0
2023-01-01 07:00:00+00:00,3212.3999995,1.0,7.0,1.0
2023-01-01 08:00:00+00:00,3210.665,1.0,8.0,1.0
2023-01-01 09:00:00+00:00,3251.4199995,1.0,9.0,1.0
2023-01-01 10:00:00+00:00,3413.9099990000004,1.0,10.0,1.0
2023-01-01 11:00:00+00:00,3417.4800000000005,1.0,11.0,1.0
2023-01-01 12:00:00+00:00,3260.764999,1.0,12.0,1.0
2023-01-01 13:00:00+00:00,3484.15,1.0,13.0,1.0
2023-01-01 14:00:00+00:00,3598.519999,1.0,14.0,1.0
2023-01-01 15:00:00+00:00,3502.8999995,1.0,15.0,1.0
2023-01-01 16:00:00+00:00,3540.9199999999996,1.0,16.0,1.0
2023-01-01 17:00:00+00:00,3620.304999,1.0,17.0,1.0
2023-01-01 18:00:00+00:00,3675.289998,1.0,18.0,1.0
2023-01-01 19:00:00+00:00,3604.7149985000005,1.0,19.0,1.0
2023-01-01 20:00:00+00:00,3339.5499995,1.0,20.0,1.0
2023-01-01 21:00:00+00:00,3300.65,1.0,21.0,1.0
2023-01-01 22:00:00+00:00,3259.195,1.0,22.0,1.0
2023-01-01 23:00:00+00:00,3269.2249994999997,1.0,23.0,1.0
2023-01-02 00:00:00+00:00,3164.5950000000003,2.0,0.0,1.0
2023-01-02 01:00:00+00:00,3147.75,2.0,1.0,1.0
2023-01-02 02:00:00+00:00,2897.159999,2.0,2.0,1.0
2023-01-02 03:00:00+00:00,2580.575,2.0,3.0,1.0
2023-01-02 04:00:00+00:00,2469.7099989999997,2.0,4.0,1.0
2023-01-02 05:00:00+00:00,2395.5349995,2.0,5.0,1.0
2023-01-02 06:00:00+00:00,2179.5950000000003,2.0,6.0,1.0
2023-01-02 07:00:00+00:00,2049.9799995000003,2.0,7.0,1.0
2023-01-02 08:00:00+00:00,2037.3999995,2.0,8.0,1.0
2023-01-02 09:00:00+00:00,2019.6049995,2.0,9.0,1.0
2023-01-02 10:00:00+00:00,1815.6299995000002,2.0,10.0,1.0
2023-01-02 11:00:00+00:00,1915.895,2.0,11.0,1.0
2023-01-02 12:00:00+00:00,1869.67,2.0,12.0,1.0
2023-01-02 13:00:00+00:00,1874.9450000000002,2.0,13.0,1.0
2023-01-02 14:00:00+00:00,1718.9299995000001,2.0,14.0,1.0
2023-01-02 15:00:00+00:00,1648.475,2.0,15.0,1.0
2023-01-02 16:00:00+00:00,1533.9950000000001,2.0,16.0,1.0
2023-01-02 17:00:00+00:00,1447.4450000000002,2.0,17.0,1.0
2023-01-02 18:00:00+00:00,1316.7999995,2.0,18.0,1.0
2023-01-02 19:00:00+00:00,1118.7099995,2.0,19.0,1.0
2023-01-02 20:00:00+00:00,982.004997,2.0,20.0,1.0
2023-01-02 21:00:00+00:00,863.7794954999999,2.0,21.0,1.0
2023-01-02 22:00:00+00:00,730.6054955,2.0,22.0,1.0
2023-01-02 23:00:00+00:00,668.079498,2.0,23.0,1.0
2023-01-03 00:00:00+00:00,577.675999,3.0,0.0,1.0
2023-01-03 01:00:00+00:00,461.379998,3.0,1.0,1.0
2023-01-03 02:00:00+00:00,369.50149849999997,3.0,2.0,1.0
2023-01-03 03:00:00+00:00,325.1,3.0,3.0,1.0
2023-01-03 04:00:00+00:00,312.4264995,3.0,4.0,1.0
2023-01-03 05:00:00+00:00,325.77499950000004,3.0,5.0,1.0
2023-01-03 06:00:00+00:00,350.3764995,3.0,6.0,1.0
2023-01-03 07:00:00+00:00,334.30199849999997,3.0,7.0,1.0
2023-01-03 08:00:00+00:00,292.5264995,3.0,8.0,1.0
2023-01-03 09:00:00+00:00,260.100999,3.0,9.0,1.0
2023-01-03 10:00:00+00:00,189.0509975,3.0,10.0,1.0
2023-01-03 11:00:00+00:00,162.348,3.0,11.0,1.0
2023-01-03 12:00:00+00:00,173.3714995,3.0,12.0,1.0
2023-01-03 13:00:00+00:00,244.6704995,3.0,13.0,1.0
2023-01-03 14:00:00+00:00,331.8969995,3.0,14.0,1.0
2023-01-03 15:00:00+00:00,382.748999,3.0,15.0,1.0
2023-01-03 16:00:00+00:00,411.04649950000004,3.0,16.0,1.0
2023-01-03 17:00:00+00:00,545.9724995,3.0,17.0,1.0
2023-01-03 18:00:00+00:00,663.3225,3.0,18.0,1.0
2023-01-03 19:00:00+00:00,785.395,3.0,19.0,1.0
2023-01-03 20:00:00+00:00,943.4434994999999,3.0,20.0,1.0
2023-01-03 21:00:00+00:00,1048.05,3.0,21.0,1.0
2023-01-03 22:00:00+00:00,984.9794975000001,3.0,22.0,1.0
2023-01-03 23:00:00+00:00,1005.6199985,3.0,23.0,1.0
2023-01-04 00:00:00+00:00,1167.6549995,4.0,0.0,1.0
2023-01-04 01:00:00+00:00,1233.325,4.0,1.0,1.0
2023-01-04 02:00:00+00:00,1282.7,4.0,2.0,1.0
2023-01-04 03:00:00+00:00,1359.025,4.0,3.0,1.0
2023-01-04 04:00:00+00:00,1449.97,4.0,4.0,1.0
2023-01-04 05:00:00+00:00,1573.425,4.0,5.0,1.0
2023-01-04 06:00:00+00:00,1664.345,4.0,6.0,1.0
2023-01-04 07:00:00+00:00,1645.3499994999997,4.0,7.0,1.0
2023-01-04 08:00:00+00:00,1644.39,4.0,8.0,1.0
2023-01-04 09:00:00+00:00,1700.345,4.0,9.0,1.0
2023-01-04 10:00:00+00:00,1625.184999,4.0,10.0,1.0
2023-01-04 11:00:00+00:00,1512.2450000000001,4.0,11.0,1.0
2023-01-04 12:00:00+00:00,1538.4450000000002,4.0,12.0,1.0
2023-01-04 13:00:00+00:00,1780.275,4.0,13.0,1.0
2023-01-04 14:00:00+00:00,2126.925,4.0,14.0,1.0
2023-01-04 15:00:00+00:00,2420.995,4.0,15.0,1.0
2023-01-04 16:00:00+00:00,2514.42,4.0,16.0,1.0
2023-01-04 17:00:00+00:00,2352.325,4.0,17.0,1.0
2023-01-04 18:00:00+00:00,2356.7650000000003,4.0,18.0,1.0
2023-01-04 19:00:00+00:00,2430.7,4.0,19.0,1.0
2023-01-04 20:00:00+00:00,2760.32,4.0,20.0,1.0
2023-01-04 21:00:00+00:00,2941.42,4.0,21.0,1.0
2023-01-04 22:00:00+00:00,3014.679999,4.0,22.0,1.0
2023-01-04 23:00:00+00:00,2906.07,4.0,23.0,1.0
2023-01-05 00:00:00+00:00,2824.9149995,5.0,0.0,1.0
2023-01-05 01:00:00+00:00,3011.37,5.0,1.0,1.0
2023-01-05 02:00:00+00:00,3060.745,5.0,2.0,1.0
2023-01-05 03:00:00+00:00,3140.62,5.0,3.0,1.0
2023-01-05 04:00:00+00:00,3153.15,5.0,4.0,1.0
2023-01-05 05:00:00+00:00,3086.7,5.0,5.0,1.0
2023-01-05 06:00:00+00:00,2799.37,5.0,6.0,1.0
2023-01-05 07:00:00+00:00,2745.8299995,5.0,7.0,1.0
2023-01-05 08:00:00+00:00,2503.7299995000003,5.0,8.0,1.0
2023-01-05 09:00:00+00:00,2207.625,5.0,9.0,1.0
2023-01-05 10:00:00+00:00,1967.659999,5.0,10.0,1.0
2023-01-05 11:00:00+00:00,1823.025,5.0,11.0,1.0
2023-01-05 12:00:00+00:00,1788.6049995,5.0,12.0,1.0
2023-01-05 13:00:00+00:00,1752.9,5.0,13.0,1.0
2023-01-05 14:00:00+00:00,1772.235,5.0,14.0,1.0
2023-01-05 15:00:00+00:00,1723.725,5.0,15.0,1.0
2023-01-05 16:00:00+00:00,1651.7049995000002,5.0,16.0,1.0
2023-01-05 17:00:00+00:00,1475.075,5.0,17.0,1.0
2023-01-05 18:00:00+00:00,1197.7,5.0,18.0,1.0
2023-01-05 19:00:00+00:00,921.633494,5.0,19.0,1.0
2023-01-05 20:00:00+00:00,720.9794975,5.0,20.0,1.0
2023-01-05 21:00:00+00:00,587.9814975,5.0,21.0,1.0
2023-01-05 22:00:00+00:00,509.77299949999997,5.0,22.0,1.0
2023-01-05 23:00:00+00:00,424.2804975,5.0,23.0,1.0
2023-01-06 00:00:00+00:00,322.02749800000004,6.0,0.0,1.0
2023-01-06 01:00:00+00:00,265.1459985,6.0,1.0,1.0
2023-01-06 02:00:00+00:00,229.577999,6.0,2.0,1.0
2023-01-06 03:00:00+00:00,212.752999,6.0,3.0,1.0
2023-01-06 04:00:00+00:00,188.498,6.0,4.0,1.0
2023-01-06 05:00:00+00:00,242.6974995,6.0,5.0,1.0
2023-01-06 06:00:00+00:00,276.0744995,6.0,6.0,1.0
2023-01-06 07:00:00+00:00,330.699499,6.0,7.0,1.0
2023-01-06 08:00:00+00:00,407.8969995,6.0,8.0,1.0
2023-01-06 09:00:00+00:00,496.971998,6.0,9.0,1.0
2023-01-06 10:00:00+00:00,538.6719985,6.0,10.0,1.0
2023-01-06 11:00:00+00:00,557.9504985,6.0,11.0,1.0
2023-01-06 12:00:00+00:00,620.0694975,6.0,12.0,1.0
2023-01-06 13:00:00+00:00,710.9215,6.0,13.0,1.0
2023-01-06 14:00:00+00:00,894.7444985,6.0,14.0,1.0
2023-01-06 15:00:00+00:00,1109.34,6.0,15.0,1.0
2023-01-06 16:00:00+00:00,1370.4,6.0,16.0,1.0
2023-01-06 17:00:00+00:00,1604.6,6.0,17.0,1.0
2023-01-06 18:00:00+00:00,1878.85,6.0,18.0,1.0
2023-01-06 19:00:00+00:00,1977.3299995000002,6.0,19.0,1.0
2023-01-06 20:00:00+00:00,1928.35,6.0,20.0,1.0
2023-01-06 21:00:00+00:00,1862.4949995,6.0,21.0,1.0
2023-01-06 22:00:00+00:00,1984.5,6.0,22.0,1.0
2023-01-06 23:00:00+00:00,2076.695,6.0,23.0,1.0
2023-01-07 00:00:00+00:00,2255.9249995,7.0,0.0,1.0
2023-01-07 01:00:00+00:00,2480.1400000000003,7.0,1.0,1.0
2023-01-07 02:00:00+00:00,2738.3949995,7.0,2.0,1.0
2023-01-07 03:00:00+00:00,2890.545,7.0,3.0,1.0
2023-01-07 04:00:00+00:00,2992.8900000000003,7.0,4.0,1.0
2023-01-07 05:00:00+00:00,3001.375,7.0,5.0,1.0
2023-01-07 06:00:00+00:00,2871.3549995000003,7.0,6.0,1.0
2023-01-07 07:00:00+00:00,2922.6099995,7.0,7.0,1.0
2023-01-07 08:00:00+00:00,3109.3149995,7.0,8.0,1.0
2023-01-07 09:00:00+00:00,3434.3,7.0,9.0,1.0
2023-01-07 10:00:00+00:00,3548.9,7.0,10.0,1.0
2023-01-07 11:00:00+00:00,3427.1449995000003,7.0,11.0,1.0
2023-01-07 12:00:00+00:00,3412.8449995,7.0,12.0,1.0
2023-01-07 13:00:00+00:00,3494.6849995,7.0,13.0,1.0
2023-01-07 14:00:00+00:00,3603.2999995,7.0,14.0,1.0
2023-01-07 15:00:00+00:00,3685.62,7.0,15.0,1.0
2023-01-07 16:00:00+00:00,3628.954999,7.0,16.0,1.0
2023-01-07 17:00:00+00:00,3665.299999,7.0,17.0,1.0
2023-01-07 18:00:00+00:00,3742.319998,7.0,18.0,1.0
2023-01-07 19:00:00+00:00,3713.7449995,7.0,19.0,1.0
2023-01-07 20:00:00+00:00,3626.1649995,7.0,20.0,1.0
2023-01-07 21:00:00+00:00,3658.579999,7.0,21.0,1.0
2023-01-07 22:00:00+00:00,3691.0799985,7.0,22.0,1.0
2023-01-07 23:00:00+00:00,3620.729999,7.0,23.0,1.0
2023-01-08 00:00:00+00:00,3596.654999,8.0,0.0,1.0
2023-01-08 01:00:00+00:00,3612.6749995,8.0,1.0,1.0
2023-01-08 02:00:00+00:00,3528.72,8.0,2.0,1.0
2023-01-08 03:00:00+00:00,3546.4299995,8.0,3.0,1.0
2023-01-08 04:00:00+00:00,3690.0649995,8.0,4.0,1.0
2023-01-08 05:00:00+00:00,3855.0199995000003,8.0,5.0,1.0
2023-01-08 06:00:00+00:00,3977.095,8.0,6.0,1.0
2023-01-08 07:00:00+00:00,4074.245,8.0,7.0,1.0
2023-01-08 08:00:00+00:00,4195.639999,8.0,8.0,1.0
2023-01-08 09:00:00+00:00,4291.125,8.0,9.0,1.0
2023-01-08 10:00:00+00:00,4347.55,8.0,10.0,1.0
2023-01-08 11:00:00+00:00,4366.7300000000005,8.0,11.0,1.0
2023-01-08 12:00:00+00:00,4378.1799995,8.0,12.0,1.0
2023-01-08 13:00:00+00:00,4388.4199995,8.0,13.0,1.0
2023-01-08 14:00:00+00:00,4394.8199995,8.0,14.0,1.0
2023-01-08 15:00:00+00:00,4360.0199995,8.0,15.0,1.0
2023-01-08 16:00:00+00:00,4345.83,8.0,16.0,1.0
2023-01-08 17:00:00+00:00,4271.9699995,8.0,17.0,1.0
2023-01-08 18:00:00+00:00,4220.15,8.0,18.0,1.0
2023-01-08 19:00:00+00:00,4214.09,8.0,19.0,1.0
2023-01-08 20:00:00+00:00,4113.6299985,8.0,20.0,1.0
2023-01-08 21:00:00+00:00,4061.344999,8.0,21.0,1.0
2023-01-08 22:00:00+00:00,4068.8849999999998,8.0,22.0,1.0
2023-01-08 23:00:00+00:00,4077.8349985,8.0,23.0,1.0
2023-01-09 00:00:00+00:00,3989.3799995,9.0,0.0,1.0
2023-01-09 01:00:00+00:00,3970.304999,9.0,1.0,1.0
2023-01-09 02:00:00+00:00,3910.2949999999996,9.0,2.0,1.0
2023-01-09 03:00:00+00:00,3917.0199999999995,9.0,3.0,1.0
2023-01-09 04:00:00+00:00,4015.1999989999995,9.0,4.0,1.0
2023-01-09 05:00:00+00:00,4126.225,9.0,5.0,1.0
2023-01-09 06:00:00+00:00,4133.2799995000005,9.0,6.0,1.0
2023-01-09 07:00:00+00:00,4057.4899995,9.0,7.0,1.0
2023-01-09 08:00:00+00:00,3996.41,9.0,8.0,1.0
2023-01-09 09:00:00+00:00,3910.0899995,9.0,9.0,1.0
2023-01-09 10:00:00+00:00,3795.1749995,9.0,10.0,1.0
2023-01-09 11:00:00+00:00,3639.169999,9.0,11.0,1.0
2023-01-09 12:00:00+00:00,3492.4849985,9.0,12.0,1.0
2023-01-09 13:00:00+00:00,3360.7149995,9.0,13.0,1.0
2023-01-09 14:00:00+00:00,3417.7699995000003,9.0,14.0,1.0
2023-01-09 15:00:00+00:00,3429.3399995,9.0,15.0,1.0
2023-01-09 16:00:00+00:00,3363.7199995,9.0,16.0,1.0
2023-01-09 17:00:00+00:00,3221.924999,9.0,17.0,1.0
2023-01-09 18:00:00+00:00,3115.0849989999997,9.0,18.0,1.0
2023-01-09 19:00:00+00:00,2932.2949980000003,9.0,19.0,1.0
2023-01-09 20:00:00+00:00,2656.894998,9.0,20.0,1.0
2023-01-09 21:00:00+00:00,2412.454999,9.0,21.0,1.0
2023-01-09 22:00:00+00:00,2378.82,9.0,22.0,1.0
2023-01-09 23:00:00+00:00,2334.555,9.0,23.0,1.0
2023-01-10 00:00:00+00:00,2183.184999,10.0,0.0,1.0
2023-01-10 01:00:00+00:00,2150.354999,10.0,1.0,1.0
2023-01-10 02:00:00+00:00,1976.42,10.0,2.0,1.0
2023-01-10 03:00:00+00:00,1908.6650000000002,10.0,3.0,1.0
2023-01-10 04:00:00+00:00,1795.7599989999999,10.0,4.0,1.0
2023-01-10 05:00:00+00:00,1748.099999,10.0,5.0,1.0
2023-01-10 06:00:00+00:00,1650.7999994999998,10.0,6.0,1.0
2023-01-10 07:00:00+00:00,1611.5999995,10.0,7.0,1.0
2023-01-10 08:00:00+00:00,1659.2299995,10.0,8.0,1.0
2023-01-10 09:00:00+00:00,1748.3449990000001,10.0,9.0,1.0
2023-01-10 10:00:00+00:00,1755.6699995,10.0,10.0,1.0
2023-01-10 11:00:00+00:00,1698.8700000000001,10.0,11.0,1.0
2023-01-10 12:00:00+00:00,1731.4349985000001,10.0,12.0,1.0
2023-01-10 13:00:00+00:00,1742.1799995000001,10.0,13.0,1.0
2023-01-10 14:00:00+00:00,1833.4599999999998,10.0,14.0,1.0
2023-01-10 15:00:00+00:00,1810.425,10.0,15.0,1.0
2023-01-10 16:00:00+00:00,1819.3399985,10.0,16.0,1.0
2023-01-10 17:00:00+00:00,1743.9900000000002,10.0,17.0,1.0
2023-01-10 18:00:00+00:00,1665.9849989999998,10.0,18.0,1.0
2023-01-10 19:00:00+00:00,1639.735,10.0,19.0,1.0
2023-01-10 20:00:00+00:00,1689.1499995,10.0,20.0,1.0
2023-01-10 21:00:00+00:00,1741.36,10.0,21.0,1.0
2023-01-10 22:00:00+00:00,1769.925,10.0,22.0,1.0
2023-01-10 23:00:00+00:00,1534.725,10.0,23.0,1.0
2023-01-11 00:00:00+00:00,1501.1999995,11.0,0.0,1.0
2023-01-11 01:00:00+00:00,1619.7450000000001,11.0,1.0,1.0
2023-01-11 02:00:00+00:00,1555.9449995,11.0,2.0,1.0
2023-01-11 03:00:00+00:00,1838.8699995,11.0,3.0,1.0
2023-01-11 04:00:00+00:00,1998.775,11.0,4.0,1.0
2023-01-11 05:00:00+00:00,2210.625,11.0,5.0,1.0
2023-01-11 06:00:00+00:00,2519.785,11.0,6.0,1.0
2023-01-11 07:00:00+00:00,2766.9549985000003,11.0,7.0,1.0
2023-01-11 08:00:00+00:00,3050.7999995,11.0,8.0,1.0
2023-01-11 09:00:00+00:00,3295.9949995,11.0,9.0,1.0
2023-01-11 10:00:00+00:00,3483.94,11.0,10.0,1.0
2023-01-11 11:00:00+00:00,3646.215,11.0,11.0,1.0
2023-01-11 12:00:00+00:00,3828.3449995,11.0,12.0,1.0
2023-01-11 13:00:00+00:00,4024.7799995,11.0,13.0,1.0
2023-01-11 14:00:00+00:00,4178.5849985,11.0,14.0,1.0
2023-01-11 15:00:00+00:00,4318.55,11.0,15.0,1.0
2023-01-11 16:00:00+00:00,4386.5,11.0,16.0,1.0
2023-01-11 17:00:00+00:00,4427.925,11.0,17.0,1.0
2023-01-11 18:00:00+00:00,4430.43,11.0,18.0,1.0
2023-01-11 19:00:00+00:00,4424.555,11.0,19.0,1.0
2023-01-11 20:00:00+00:00,4331.575,11.0,20.0,1.0
2023-01-11 21:00:00+00:00,4309.2199995,11.0,21.0,1.0
2023-01-11 22:00:00+00:00,4293.8949995,11.0,22.0,1.0
2023-01-11 23:00:00+00:00,4268.9199995,11.0,23.0,1.0
2023-01-12 00:00:00+00:00,4124.575,12.0,0.0,1.0
2023-01-12 01:00:00+00:00,3964.4499989999995,12.0,1.0,1.0
2023-01-12 02:00:00+00:00,3934.71,12.0,2.0,1.0
2023-01-12 03:00:00+00:00,3928.0999994999997,12.0,3.0,1.0
2023-01-12 04:00:00+00:00,4096.7,12.0,4.0,1.0
2023-01-12 05:00:00+00:00,4166.9199985,12.0,5.0,1.0
2023-01-12 06:00:00+00:00,4170.075,12.0,6.0,1.0
2023-01-12 07:00:00+00:00,4105.5099995,12.0,7.0,1.0
2023-01-12 08:00:00+00:00,4038.784998,12.0,8.0,1.0
2023-01-12 09:00:00+00:00,3977.8799995,12.0,9.0,1.0
2023-01-12 10:00:00+00:00,3948.354999,12.0,10.0,1.0
2023-01-12 11:00:00+00:00,3934.5049980000003,12.0,11.0,1.0
2023-01-12 12:00:00+00:00,3967.4749994999997,12.0,12.0,1.0
2023-01-12 13:00:00+00:00,4028.5249995,12.0,13.0,1.0
2023-01-12 14:00:00+00:00,4083.0449965,12.0,14.0,1.0
2023-01-12 15:00:00+00:00,4150.124999,12.0,15.0,1.0
2023-01-12 16:00:00+00:00,4008.9299985,12.0,16.0,1.0
2023-01-12 17:00:00+00:00,3899.9499989999995,12.0,17.0,1.0
2023-01-12 18:00:00+00:00,3721.5999989999996,12.0,18.0,1.0
2023-01-12 19:00:00+00:00,3589.544999,12.0,19.0,1.0
2023-01-12 20:00:00+00:00,3420.7349999999997,12.0,20.0,1.0
2023-01-12 21:00:00+00:00,3369.0249989999998,12.0,21.0,1.0
2023-01-12 22:00:00+00:00,3355.8599990000002,12.0,22.0,1.0
2023-01-12 23:00:00+00:00,3311.7199975000003,12.0,23.0,1.0
2023-01-13 00:00:00+00:00,3216.21,13.0,0.0,1.0
2023-01-13 01:00:00+00:00,3031.6449985,13.0,1.0,1.0
2023-01-13 02:00:00+00:00,2913.7199995,13.0,2.0,1.0
2023-01-13 03:00:00+00:00,2907.134999,13.0,3.0,1.0
2023-01-13 04:00:00+00:00,2996.1399985,13.0,4.0,1.0
2023-01-13 05:00:00+00:00,3015.5899990000003,13.0,5.0,1.0
2023-01-13 06:00:00+00:00,3015.759999,13.0,6.0,1.0
2023-01-13 07:00:00+00:00,2957.6849985,13.0,7.0,1.0
2023-01-13 08:00:00+00:00,2973.529999,13.0,8.0,1.0
2023-01-13 09:00:00+00:00,2751.0399985,13.0,9.0,1.0
2023-01-13 10:00:00+00:00,2658.949999,13.0,10.0,1.0
2023-01-13 11:00:00+00:00,2591.7799995,13.0,11.0,1.0
2023-01-13 12:00:00+00:00,2445.269999,13.0,12.0,1.0
2023-01-13 13:00:00+00:00,2396.5299985,13.0,13.0,1.0
2023-01-13 14:00:00+00:00,2439.354999,13.0,14.0,1.0
2023-01-13 15:00:00+00:00,2328.429999,13.0,15.0,1.0
2023-01-13 16:00:00+00:00,2234.1249975,13.0,16.0,1.0
2023-01-13 17:00:00+00:00,2171.0849989999997,13.0,17.0,1.0
2023-01-13 18:00:00+00:00,2217.7200000000003,13.0,18.0,1.0
2023-01-13 19:00:00+00:00,2154.9649990000003,13.0,19.0,1.0
2023-01-13 20:00:00+00:00,2063.6149995,13.0,20.0,1.0
2023-01-13 21:00:00+00:00,2169.3449995,13.0,21.0,1.0
2023-01-13 22:00:00+00:00,2226.809999,13.0,22.0,1.0
2023-01-13 23:00:00+00:00,2333.6699995,13.0,23.0,1.0
2023-01-14 00:00:00+00:00,2394.809999,14.0,0.0,1.0
2023-01-14 01:00:00+00:00,2356.4899985,14.0,1.0,1.0
2023-01-14 02:00:00+00:00,2141.2799995,14.0,2.0,1.0
2023-01-14 03:00:00+00:00,1953.304999,14.0,3.0,1.0
2023-01-14 04:00:00+00:00,1652.2799989999999,14.0,4.0,1.0
2023-01-14 05:00:00+00:00,1383.3549994999998,14.0,5.0,1.0
2023-01-14 06:00:00+00:00,1129.5149985,14.0,6.0,1.0
2023-01-14 07:00:00+00:00,906.9809955000001,14.0,7.0,1.0
2023-01-14 08:00:00+00:00,769.181997,14.0,8.0,1.0
2023-01-14 09:00:00+00:00,659.9054954999999,14.0,9.0,1.0
2023-01-14 10:00:00+00:00,568.699998,14.0,10.0,1.0
2023-01-14 11:00:00+00:00,532.4999985000001,14.0,11.0,1.0
2023-01-14 12:00:00+00:00,472.7759975,14.0,12.0,1.0
2023-01-14 13:00:00+00:00,408.759997,14.0,13.0,1.0
2023-01-14 14:00:00+00:00,377.396499,14.0,14.0,1.0
2023-01-14 15:00:00+00:00,359.925999,14.0,15.0,1.0
2023-01-14 16:00:00+00:00,352.8024995,14.0,16.0,1.0
2023-01-14 17:00:00+00:00,358.29949999999997,14.0,17.0,1.0
2023-01-14 18:00:00+00:00,366.198999,14.0,18.0,1.0
2023-01-14 19:00:00+00:00,375.3249985,14.0,19.0,1.0
2023-01-14 20:00:00+00:00,414.223499,14.0,20.0,1.0
2023-01-14 21:00:00+00:00,484.99899800000003,14.0,21.0,1.0
2023-01-14 22:00:00+00:00,505.62849850000003,14.0,22.0,1.0
2023-01-14 23:00:00+00:00,506.22449800000004,14.0,23.0,1.0
2023-01-15 00:00:00+00:00,613.7155,15.0,0.0,1.0
2023-01-15 01:00:00+00:00,694.624998,15.0,1.0,1.0
2023-01-15 02:00:00+00:00,836.695499,15.0,2.0,1.0
2023-01-15 03:00:00+00:00,1176.2449995000002,15.0,3.0,1.0
2023-01-15 04:00:00+00:00,1449.455,15.0,4.0,1.0
2023-01-15 05:00:00+00:00,1881.9549995000002,15.0,5.0,1.0
2023-01-15 06:00:00+00:00,2304.15,15.0,6.0,1.0
2023-01-15 07:00:00+00:00,2725.5949995,15.0,7.0,1.0
2023-01-15 08:00:00+00:00,3071.9999995,15.0,8.0,1.0
2023-01-15 09:00:00+00:00,3320.7399995,15.0,9.0,1.0
2023-01-15 10:00:00+00:00,3590.7899995,15.0,10.0,1.0
2023-01-15 11:00:00+00:00,3838.3499994999997,15.0,11.0,1.0
2023-01-15 12:00:00+00:00,3972.465,15.0,12.0,1.0
2023-01-15 13:00:00+00:00,4089.299999,15.0,13.0,1.0
2023-01-15 14:00:00+00:00,4160.6699995,15.0,14.0,1.0
2023-01-15 15:00:00+00:00,4259.05,15.0,15.0,1.0
2023-01-15 16:00:00+00:00,4256.15,15.0,16.0,1.0
2023-01-15 17:00:00+00:00,4255.4499995,15.0,17.0,1.0
2023-01-15 18:00:00+00:00,4296.184999,15.0,18.0,1.0
2023-01-15 19:00:00+00:00,4298.0099995,15.0,19.0,1.0
2023-01-15 20:00:00+00:00,4281.274998999999,15.0,20.0,1.0
2023-01-15 21:00:00+00:00,4273.049999,15.0,21.0,1.0
2023-01-15 22:00:00+00:00,4278.4999985,15.0,22.0,1.0
2023-01-15 23:00:00+00:00,4279.63,15.0,23.0,1.0
2023-01-16 00:00:00+00:00,4233.1049995,16.0,0.0,1.0
2023-01-16 01:00:00+00:00,4117.469999999999,16.0,1.0,1.0
2023-01-16 02:00:00+00:00,3999.944998,16.0,2.0,1.0
2023-01-16 03:00:00+00:00,4025.3849999999998,16.0,3.0,1.0
2023-01-16 04:00:00+00:00,4023.234998,16.0,4.0,1.0
2023-01-16 05:00:00+00:00,3961.6549995,16.0,5.0,1.0
2023-01-16 06:00:00+00:00,3820.5249995,16.0,6.0,1.0
2023-01-16 07:00:00+00:00,3659.7249989999996,16.0,7.0,1.0
2023-01-16 08:00:00+00:00,3458.5399975,16.0,8.0,1.0
2023-01-16 09:00:00+00:00,3415.1299989999998,16.0,9.0,1.0
2023-01-16 10:00:00+00:00,3474.604999,16.0,10.0,1.0
2023-01-16 11:00:00+00:00,3418.0499995,16.0,11.0,1.0
2023-01-16 12:00:00+00:00,3300.529999,16.0,12.0,1.0
2023-01-16 13:00:00+00:00,3437.9449990000003,16.0,13.0,1.0
2023-01-16 14:00:00+00:00,3614.4399989999997,16.0,14.0,1.0
2023-01-16 15:00:00+00:00,3562.739999,16.0,15.0,1.0
2023-01-16 16:00:00+00:00,3440.9349979999997,16.0,16.0,1.0
2023-01-16 17:00:00+00:00,3261.0249995,16.0,17.0,1.0
2023-01-16 18:00:00+00:00,3297.8900000000003,16.0,18.0,1.0
2023-01-16 19:00:00+00:00,3487.4949995,16.0,19.0,1.0
2023-01-16 20:00:00+00:00,3600.2549980000003,16.0,20.0,1.0
2023-01-16 21:00:00+00:00,3617.6150000000002,16.0,21.0,1.0
2023-01-16 22:00:00+00:00,3481.9399975,16.0,22.0,1.0
2023-01-16 23:00:00+00:00,3317.8749989999997,16.0,23.0,1.0
2023-01-17 00:00:00+00:00,3285.544999,17.0,0.0,1.0
2023-01-17 01:00:00+00:00,3201.4999985000004,17.0,1.0,1.0
2023-01-17 02:00:00+00:00,3064.9399995,17.0,2.0,1.0
2023-01-17 03:00:00+00:00,2777.1799985000002,17.0,3.0,1.0
2023-01-17 04:00:00+00:00,2564.9299985000002,17.0,4.0,1.0
2023-01-17 05:00:00+00:00,2280.4349975,17.0,5.0,1.0
2023-01-17 06:00:00+00:00,2189.3449984999997,17.0,6.0,1.0
2023-01-17 07:00:00+00:00,2196.8649985,17.0,7.0,1.0
