hour,market_price_node1,market_price_node2,market_price_node3,market_price_node4,market_price_node5,market_price_node6,market_price_node7,market_price_node8,market_price_node9,market_price_node10,market_price_node11,market_price_node12,market_price_node13,market_price_node14,market_price_node15,market_price_node16,market_price_node17,market_price_node18,market_price_node19,market_price_node20,market_price_node21,market_price_node22,market_price_node23,market_price_node24
11,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748,18.67831527094748
12,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542
13,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856,18.875013038829856
14,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324,18.733680560193324
15,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436,17.858762196266436
16,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812,18.25402205267812
17,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,17.6671653995856,17.6671653995856,18.35737886038542,18.35737886038542,17.6671653995856,17.6671653995856,18.35737886038542,18.35737886038542
18,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364,18.477190667590364
19,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542,18.35737886038542
20,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232,18.77768979486232
21,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983,18.479148727844983
22,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32
23,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32,13.32
24,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999,7.719999999999999
