Hour,Node,Quantity (MW),Price ($/MWh)
1,18,207.772695,19.892627343924875
2,18,195.368355,19.892627343924875
3,18,186.06509999999997,19.892627343924875
4,18,182.964015,19.892627343924875
5,18,182.964015,19.892627343924875
6,18,186.06509999999997,19.892627343924875
7,18,229.48028999999997,19.892627343924875
8,18,266.69330999999994,19.892627343924875
9,18,294.603075,19.892627343924875
10,18,297.70416,19.892627343924875
11,18,297.70416,19.892627343924875
12,18,294.603075,19.892627343924875
13,18,294.603075,19.892627343924875
14,18,294.603075,19.892627343924875
15,18,288.400905,19.892627343924875
16,18,288.400905,19.892627343924875
17,18,307.007415,19.892627343924875
18,18,310.1085,19.892627343924875
19,18,310.1085,19.892627343924875
20,18,297.70416,19.892627343924875
21,18,282.198735,19.892627343924875
22,18,257.39005499999996,19.892627343924875
23,18,226.37920499999998,19.892627343924875
24,18,195.368355,19.892627343924875
